probe	split	modality	row	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
oracle_true_z_bio	train	rna	10	-0.03806811943650246	-0.29672515392303467	-0.4576648771762848	-0.09996339678764343	0.09396664053201675	-0.16707801818847656	0.747191846370697	0.8378562331199646	-1.7090858221054077	-1.3487948179244995	-0.14911699295043945	-0.30813467502593994	0.019015485420823097	0.1477029174566269	1.348526120185852	-0.6265801787376404
oracle_true_z_bio	train	rna	11	0.0015806765295565128	-0.27214759588241577	-0.42328181862831116	-0.051530156284570694	0.024923548102378845	-0.16047310829162598	0.7784358859062195	0.8795773386955261	-1.7207328081130981	-1.3363165855407715	-0.22372479736804962	-0.2978595793247223	0.08008721470832825	0.17480355501174927	1.3466662168502808	-0.5974922776222229
oracle_true_z_bio	train	rna	12	0.4480600357055664	0.9947071075439453	0.3609592914581299	-1.1704593896865845	0.7581953406333923	0.13394300639629364	-0.03853427991271019	-0.003955441061407328	0.7376788258552551	0.07240834832191467	-0.632588267326355	0.24962107837200165	-0.22068624198436737	-0.07158719003200531	-0.785147488117218	0.006506500765681267
oracle_true_z_bio	train	rna	13	0.43198299407958984	0.9389328956604004	0.3660005033016205	-1.1046980619430542	0.7866169810295105	0.1437506079673767	-0.03447588160634041	0.03638342767953873	0.7158594727516174	0.04769282415509224	-0.6313535571098328	0.3620723783969879	-0.23951077461242676	-0.16427594423294067	-0.8076720833778381	-0.03814907744526863
oracle_true_z_bio	train	rna	14	0.23168639838695526	0.05356931313872337	-0.37697330117225647	-0.4755893647670746	0.34756508469581604	-0.38620975613594055	1.155739665031433	0.4957522451877594	-1.316001534461975	-1.351744294166565	-0.6576737761497498	-0.4480750560760498	0.12034792453050613	0.27974435687065125	0.9576862454414368	-1.0613387823104858
oracle_true_z_bio	train	rna	15	0.19400466978549957	0.07620063424110413	-0.3253796398639679	-0.40536415576934814	0.37243449687957764	-0.3692834675312042	1.1082191467285156	0.4118901789188385	-1.272915005683899	-1.2793991565704346	-0.6646068692207336	-0.3914356231689453	-0.005689080338925123	0.23497861623764038	0.9402992725372314	-1.0912585258483887
oracle_true_z_bio	train	rna	16	0.20121747255325317	0.4688267409801483	0.177820086479187	-0.7850601077079773	0.5092118382453918	0.28894850611686707	-0.3583334684371948	0.2799399793148041	0.15629221498966217	0.12276763468980789	0.013436540961265564	0.21726064383983612	-0.5287456512451172	0.05056794360280037	-0.32683804631233215	0.40413084626197815
oracle_true_z_bio	train	rna	17	0.14675940573215485	0.45405280590057373	0.19832591712474823	-0.7865183353424072	0.5480039715766907	0.2975436747074127	-0.39467334747314453	0.3099600374698639	0.2738941013813019	0.149485245347023	0.007349489256739616	0.2767483592033386	-0.5175360441207886	0.030890874564647675	-0.28107067942619324	0.3318069279193878
oracle_true_z_bio	train	rna	18	0.09575418382883072	-0.3556485176086426	-0.4585310220718384	-0.2895185649394989	0.13061995804309845	-0.1658848375082016	0.8009070754051208	0.6143997311592102	-1.627913475036621	-1.021896481513977	-0.10629317909479141	-0.22920697927474976	0.10259454697370529	0.12163003534078598	1.2710703611373901	-0.550297200679779
oracle_true_z_bio	train	rna	19	0.14165912568569183	-0.4314109981060028	-0.534557580947876	-0.30568942427635193	0.07096084952354431	-0.12246952205896378	0.9382092952728271	0.5959666967391968	-1.5881214141845703	-1.080012321472168	-0.23886340856552124	-0.19358621537685394	0.07037041336297989	0.15218134224414825	1.2392362356185913	-0.5593738555908203
oracle_true_z_bio	train	rna	20	0.24208475649356842	0.28908732533454895	0.30167123675346375	-0.46680107712745667	-0.13896244764328003	0.37702476978302	0.14346446096897125	0.22803176939487457	-0.10649832338094711	0.40209949016571045	0.031603891402482986	0.6038076877593994	-0.6951918601989746	-0.5579212307929993	-0.3366735279560089	0.21798907220363617
oracle_true_z_bio	train	rna	21	0.241865873336792	0.3540814220905304	0.27868714928627014	-0.5135331749916077	-0.09895085543394089	0.38484227657318115	0.06754162162542343	0.26252588629722595	-0.08078423887491226	0.3828994929790497	0.11654461175203323	0.5987544059753418	-0.7205652594566345	-0.5636529922485352	-0.3446950912475586	0.2094159722328186
oracle_true_z_bio	train	rna	22	0.18695946037769318	-0.597359299659729	-0.33297106623649597	-0.01186449360102415	-0.5846168994903564	-0.032740868628025055	1.3491263389587402	0.5122446417808533	-1.9315699338912964	-0.676321268081665	-0.051488254219293594	0.14572402834892273	-0.005894756410270929	-0.4379447400569916	1.239485263824463	-0.7563326954841614
oracle_true_z_bio	train	rna	23	0.1625412255525589	-0.6306495070457458	-0.4063231647014618	0.043772730976343155	-0.6076530814170837	-0.03056637942790985	1.4037977457046509	0.45405879616737366	-1.960261344909668	-0.7384158968925476	-0.15252777934074402	0.11232074350118637	-0.04578154906630516	-0.41441404819488525	1.2708083391189575	-0.783837616443634
oracle_true_z_bio	train	rna	24	0.34307828545570374	0.48305225372314453	0.25644609332084656	-0.7649359107017517	0.6183049082756042	0.19100093841552734	-0.258681058883667	0.2939799129962921	0.18288521468639374	0.11865025013685226	-0.042980801314115524	0.47492310404777527	-0.6287621855735779	-0.10655761510133743	-0.4897838532924652	0.39341792464256287
oracle_true_z_bio	train	rna	25	0.2425335794687271	0.5053192973136902	0.21950311958789825	-0.8052492141723633	0.5633633136749268	0.1786937117576599	-0.29096075892448425	0.37545037269592285	0.1699584573507309	0.11408960819244385	-0.04965769127011299	0.4841645658016205	-0.5950403809547424	-0.1235777959227562	-0.5320234894752502	0.40306946635246277
oracle_true_z_bio	train	rna	26	-0.047975536435842514	-0.26458367705345154	-0.5234389901161194	-0.18922358751296997	-0.04257781431078911	-0.29125478863716125	0.8605795502662659	0.5991525650024414	-1.7704052925109863	-1.2692714929580688	-0.16705511510372162	-0.2932235896587372	0.10987821966409683	0.25257423520088196	1.361574649810791	-0.7308409214019775
oracle_true_z_bio	train	rna	27	-0.03880009427666664	-0.218448206782341	-0.46786007285118103	-0.27238088846206665	-0.01020857598632574	-0.23942361772060394	0.8813521265983582	0.5227652192115784	-1.7516032457351685	-1.2136834859848022	-0.12227639555931091	-0.2817619740962982	0.10983791202306747	0.20379139482975006	1.379374623298645	-0.7066362500190735
oracle_true_z_bio	train	rna	28	0.5804436802864075	0.5533979535102844	-0.41750645637512207	-1.3235950469970703	0.9270977973937988	0.44085487723350525	-0.49755510687828064	0.3703558146953583	0.4050043523311615	0.3252410590648651	0.34666070342063904	0.6375308632850647	-0.5789933204650879	-0.21624332666397095	-0.10181012004613876	-0.456094354391098
oracle_true_z_bio	train	rna	29	0.6213591694831848	0.5827545523643494	-0.43688035011291504	-1.3360744714736938	1.0535151958465576	0.48965325951576233	-0.5754213333129883	0.34019479155540466	0.3137182295322418	0.34736108779907227	0.3388850688934326	0.5775551199913025	-0.5946335792541504	-0.2157408595085144	-0.07189077883958817	-0.4693353474140167
oracle_true_z_bio	train	rna	30	0.2828005850315094	-0.1419316679239273	-1.1429792642593384	-0.6924847960472107	0.23881815373897552	0.08019109070301056	0.6087822318077087	0.5760418176651001	-1.6125255823135376	-1.0926247835159302	0.19965578615665436	-0.22032488882541656	0.06670129299163818	0.09305280447006226	1.7297619581222534	-1.5831416845321655
oracle_true_z_bio	train	rna	31	0.24210835993289948	-0.1307954341173172	-1.160043716430664	-0.6833294034004211	0.3584353029727936	0.05404433235526085	0.5285244584083557	0.5909934639930725	-1.6468548774719238	-1.0734812021255493	0.20216023921966553	-0.15472321212291718	0.08316907286643982	0.10510066896677017	1.7587543725967407	-1.621965765953064
oracle_true_z_bio	train	image	0	0.28002557158470154	0.5235440135002136	0.23647087812423706	-0.832999050617218	0.5019479393959045	0.3192649781703949	-0.36769935488700867	0.39632949233055115	0.18807578086853027	0.21963107585906982	-0.013789153657853603	0.32574471831321716	-0.4742515981197357	-0.15219062566757202	-0.3512403070926666	0.36624062061309814
oracle_true_z_bio	train	image	1	0.20584695041179657	0.4675076901912689	0.1654990166425705	-0.8090753555297852	0.5946720242500305	0.2979298532009125	-0.32648801803588867	0.37569156289100647	0.3032481372356415	0.1722048968076706	0.01679876260459423	0.3554629981517792	-0.46052515506744385	-0.04369707033038139	-0.28776073455810547	0.39060482382774353
oracle_true_z_bio	train	image	2	0.004586722701787949	-0.2179356962442398	-0.5509834885597229	-0.1344093382358551	0.018643366172909737	-0.19072765111923218	0.8482123017311096	0.6611820459365845	-1.826951503753662	-1.2171062231063843	-0.14178533852100372	-0.24729691445827484	0.15685077011585236	0.11982127279043198	1.40056312084198	-0.6625646948814392
oracle_true_z_bio	train	image	3	0.015051322989165783	-0.20714420080184937	-0.5254008173942566	-0.16851107776165009	0.029670367017388344	-0.16339963674545288	0.8717268109321594	0.6513181328773499	-1.7805695533752441	-1.2159217596054077	-0.024349132552742958	-0.3204471468925476	0.10434935241937637	0.11141011863946915	1.3600677251815796	-0.7126678824424744
oracle_true_z_bio	train	image	4	0.1780051440000534	0.5255210995674133	0.1938476711511612	-0.8493180871009827	0.5598929524421692	0.26781800389289856	-0.3365549147129059	0.39384493231773376	0.2612300217151642	0.2095150351524353	0.03798840939998627	0.395247220993042	-0.4493299424648285	-0.1805875152349472	-0.23427557945251465	0.43280088901519775
oracle_true_z_bio	train	image	5	0.1771448701620102	0.5254998803138733	0.22352661192417145	-0.772786557674408	0.568589985370636	0.28040656447410583	-0.27924230694770813	0.43969830870628357	0.21329082548618317	0.18612106144428253	-0.01819513738155365	0.3424818813800812	-0.4994305670261383	-0.13285495340824127	-0.28206077218055725	0.38349398970603943
oracle_true_z_bio	train	image	6	0.009576394222676754	-0.20048774778842926	-0.5364720821380615	-0.14337779581546783	-0.008587800897657871	-0.1508360058069229	0.835009753704071	0.6995818018913269	-1.7530289888381958	-1.2318922281265259	-0.06302583962678909	-0.29708293080329895	0.1509392112493515	0.1016603335738182	1.4265204668045044	-0.6883309483528137
oracle_true_z_bio	train	image	7	-0.041920196264982224	-0.16697369515895844	-0.5172919631004333	-0.1829688549041748	0.026910940185189247	-0.14843425154685974	0.84718257188797	0.6395638585090637	-1.70808744430542	-1.1960018873214722	-0.1618037223815918	-0.26330286264419556	0.10649525374174118	0.08545271307229996	1.3570175170898438	-0.7102441787719727
oracle_true_z_bio	train	image	8	0.1984766274690628	0.606386125087738	0.24834990501403809	-0.8768617510795593	0.5651049613952637	0.33220410346984863	-0.44261547923088074	0.44294238090515137	0.3268655240535736	0.013727006502449512	-0.20619690418243408	0.39792656898498535	-0.23241747915744781	-0.1996130794286728	-0.47623690962791443	0.43786001205444336
oracle_true_z_bio	train	image	9	0.16065378487110138	0.5937853455543518	0.17873220145702362	-0.8034772872924805	0.5159980654716492	0.33424127101898193	-0.4331115782260895	0.4141157567501068	0.38635051250457764	0.10149160772562027	-0.19489078223705292	0.4721682369709015	-0.3188982903957367	-0.21176199615001678	-0.4263018071651459	0.4356722831726074
oracle_true_z_bio	train	image	10	-0.03806811943650246	-0.29672515392303467	-0.4576648771762848	-0.09996339678764343	0.09396664053201675	-0.16707801818847656	0.747191846370697	0.8378562331199646	-1.7090858221054077	-1.3487948179244995	-0.14911699295043945	-0.30813467502593994	0.019015485420823097	0.1477029174566269	1.348526120185852	-0.6265801787376404
oracle_true_z_bio	train	image	11	0.0015806765295565128	-0.27214759588241577	-0.42328181862831116	-0.051530156284570694	0.024923548102378845	-0.16047310829162598	0.7784358859062195	0.8795773386955261	-1.7207328081130981	-1.3363165855407715	-0.22372479736804962	-0.2978595793247223	0.08008721470832825	0.17480355501174927	1.3466662168502808	-0.5974922776222229
oracle_true_z_bio	train	image	12	0.4480600357055664	0.9947071075439453	0.3609592914581299	-1.1704593896865845	0.7581953406333923	0.13394300639629364	-0.03853427991271019	-0.003955441061407328	0.7376788258552551	0.07240834832191467	-0.632588267326355	0.24962107837200165	-0.22068624198436737	-0.07158719003200531	-0.785147488117218	0.006506500765681267
oracle_true_z_bio	train	image	13	0.43198299407958984	0.9389328956604004	0.3660005033016205	-1.1046980619430542	0.7866169810295105	0.1437506079673767	-0.03447588160634041	0.03638342767953873	0.7158594727516174	0.04769282415509224	-0.6313535571098328	0.3620723783969879	-0.23951077461242676	-0.16427594423294067	-0.8076720833778381	-0.03814907744526863
oracle_true_z_bio	train	image	14	0.23168639838695526	0.05356931313872337	-0.37697330117225647	-0.4755893647670746	0.34756508469581604	-0.38620975613594055	1.155739665031433	0.4957522451877594	-1.316001534461975	-1.351744294166565	-0.6576737761497498	-0.4480750560760498	0.12034792453050613	0.27974435687065125	0.9576862454414368	-1.0613387823104858
oracle_true_z_bio	train	image	15	0.19400466978549957	0.07620063424110413	-0.3253796398639679	-0.40536415576934814	0.37243449687957764	-0.3692834675312042	1.1082191467285156	0.4118901789188385	-1.272915005683899	-1.2793991565704346	-0.6646068692207336	-0.3914356231689453	-0.005689080338925123	0.23497861623764038	0.9402992725372314	-1.0912585258483887
oracle_true_z_bio	train	image	16	0.20121747255325317	0.4688267409801483	0.177820086479187	-0.7850601077079773	0.5092118382453918	0.28894850611686707	-0.3583334684371948	0.2799399793148041	0.15629221498966217	0.12276763468980789	0.013436540961265564	0.21726064383983612	-0.5287456512451172	0.05056794360280037	-0.32683804631233215	0.40413084626197815
oracle_true_z_bio	train	image	17	0.14675940573215485	0.45405280590057373	0.19832591712474823	-0.7865183353424072	0.5480039715766907	0.2975436747074127	-0.39467334747314453	0.3099600374698639	0.2738941013813019	0.149485245347023	0.007349489256739616	0.2767483592033386	-0.5175360441207886	0.030890874564647675	-0.28107067942619324	0.3318069279193878
oracle_true_z_bio	train	image	18	0.09575418382883072	-0.3556485176086426	-0.4585310220718384	-0.2895185649394989	0.13061995804309845	-0.1658848375082016	0.8009070754051208	0.6143997311592102	-1.627913475036621	-1.021896481513977	-0.10629317909479141	-0.22920697927474976	0.10259454697370529	0.12163003534078598	1.2710703611373901	-0.550297200679779
oracle_true_z_bio	train	image	19	0.14165912568569183	-0.4314109981060028	-0.534557580947876	-0.30568942427635193	0.07096084952354431	-0.12246952205896378	0.9382092952728271	0.5959666967391968	-1.5881214141845703	-1.080012321472168	-0.23886340856552124	-0.19358621537685394	0.07037041336297989	0.15218134224414825	1.2392362356185913	-0.5593738555908203
oracle_true_z_bio	train	image	20	0.24208475649356842	0.28908732533454895	0.30167123675346375	-0.46680107712745667	-0.13896244764328003	0.37702476978302	0.14346446096897125	0.22803176939487457	-0.10649832338094711	0.40209949016571045	0.031603891402482986	0.6038076877593994	-0.6951918601989746	-0.5579212307929993	-0.3366735279560089	0.21798907220363617
oracle_true_z_bio	train	image	21	0.241865873336792	0.3540814220905304	0.27868714928627014	-0.5135331749916077	-0.09895085543394089	0.38484227657318115	0.06754162162542343	0.26252588629722595	-0.08078423887491226	0.3828994929790497	0.11654461175203323	0.5987544059753418	-0.7205652594566345	-0.5636529922485352	-0.3446950912475586	0.2094159722328186
oracle_true_z_bio	train	image	22	0.18695946037769318	-0.597359299659729	-0.33297106623649597	-0.01186449360102415	-0.5846168994903564	-0.032740868628025055	1.3491263389587402	0.5122446417808533	-1.9315699338912964	-0.676321268081665	-0.051488254219293594	0.14572402834892273	-0.005894756410270929	-0.4379447400569916	1.239485263824463	-0.7563326954841614
oracle_true_z_bio	train	image	23	0.1625412255525589	-0.6306495070457458	-0.4063231647014618	0.043772730976343155	-0.6076530814170837	-0.03056637942790985	1.4037977457046509	0.45405879616737366	-1.960261344909668	-0.7384158968925476	-0.15252777934074402	0.11232074350118637	-0.04578154906630516	-0.41441404819488525	1.2708083391189575	-0.783837616443634
oracle_true_z_bio	train	image	24	0.34307828545570374	0.48305225372314453	0.25644609332084656	-0.7649359107017517	0.6183049082756042	0.19100093841552734	-0.258681058883667	0.2939799129962921	0.18288521468639374	0.11865025013685226	-0.042980801314115524	0.47492310404777527	-0.6287621855735779	-0.10655761510133743	-0.4897838532924652	0.39341792464256287
oracle_true_z_bio	train	image	25	0.2425335794687271	0.5053192973136902	0.21950311958789825	-0.8052492141723633	0.5633633136749268	0.1786937117576599	-0.29096075892448425	0.37545037269592285	0.1699584573507309	0.11408960819244385	-0.04965769127011299	0.4841645658016205	-0.5950403809547424	-0.1235777959227562	-0.5320234894752502	0.40306946635246277
oracle_true_z_bio	train	image	26	-0.047975536435842514	-0.26458367705345154	-0.5234389901161194	-0.18922358751296997	-0.04257781431078911	-0.29125478863716125	0.8605795502662659	0.5991525650024414	-1.7704052925109863	-1.2692714929580688	-0.16705511510372162	-0.2932235896587372	0.10987821966409683	0.25257423520088196	1.361574649810791	-0.7308409214019775
oracle_true_z_bio	train	image	27	-0.03880009427666664	-0.218448206782341	-0.46786007285118103	-0.27238088846206665	-0.01020857598632574	-0.23942361772060394	0.8813521265983582	0.5227652192115784	-1.7516032457351685	-1.2136834859848022	-0.12227639555931091	-0.2817619740962982	0.10983791202306747	0.20379139482975006	1.379374623298645	-0.7066362500190735
oracle_true_z_bio	train	image	28	0.5804436802864075	0.5533979535102844	-0.41750645637512207	-1.3235950469970703	0.9270977973937988	0.44085487723350525	-0.49755510687828064	0.3703558146953583	0.4050043523311615	0.3252410590648651	0.34666070342063904	0.6375308632850647	-0.5789933204650879	-0.21624332666397095	-0.10181012004613876	-0.456094354391098
oracle_true_z_bio	train	image	29	0.6213591694831848	0.5827545523643494	-0.43688035011291504	-1.3360744714736938	1.0535151958465576	0.48965325951576233	-0.5754213333129883	0.34019479155540466	0.3137182295322418	0.34736108779907227	0.3388850688934326	0.5775551199913025	-0.5946335792541504	-0.2157408595085144	-0.07189077883958817	-0.4693353474140167
oracle_true_z_bio	train	image	30	0.2828005850315094	-0.1419316679239273	-1.1429792642593384	-0.6924847960472107	0.23881815373897552	0.08019109070301056	0.6087822318077087	0.5760418176651001	-1.6125255823135376	-1.0926247835159302	0.19965578615665436	-0.22032488882541656	0.06670129299163818	0.09305280447006226	1.7297619581222534	-1.5831416845321655
oracle_true_z_bio	train	image	31	0.24210835993289948	-0.1307954341173172	-1.160043716430664	-0.6833294034004211	0.3584353029727936	0.05404433235526085	0.5285244584083557	0.5909934639930725	-1.6468548774719238	-1.0734812021255493	0.20216023921966553	-0.15472321212291718	0.08316907286643982	0.10510066896677017	1.7587543725967407	-1.621965765953064
oracle_true_z_bio	val	rna	0	0.1496434509754181	0.5138551592826843	0.30874109268188477	-0.858837902545929	0.7127121686935425	0.30807292461395264	-0.30601784586906433	0.38945820927619934	0.16818612813949585	0.27871444821357727	0.1336073875427246	0.3818698525428772	-0.47592613101005554	-0.12324538826942444	-0.2713417410850525	0.47709396481513977
oracle_true_z_bio	val	rna	1	0.01895449496805668	0.5481439232826233	0.29713690280914307	-0.8251401782035828	0.6560330390930176	0.29586875438690186	-0.4082590937614441	0.3290998339653015	0.24312572181224823	0.28435206413269043	0.0542851947247982	0.3715183436870575	-0.384380042552948	-0.10152218490839005	-0.26979759335517883	0.5040587782859802
oracle_true_z_bio	val	rna	2	0.027530111372470856	-0.2010836899280548	-0.40002650022506714	-0.30324357748031616	-0.004773292224854231	-0.09436877816915512	0.8385253548622131	0.7999506592750549	-1.9352680444717407	-1.2687063217163086	-0.0032800163608044386	-0.1852608621120453	0.07204725593328476	-0.03732116520404816	1.4348912239074707	-0.8485593795776367
oracle_true_z_bio	val	rna	3	0.01547452062368393	-0.21059192717075348	-0.43149077892303467	-0.26303744316101074	-0.07238616049289703	-0.16842180490493774	0.9864029884338379	0.5354591608047485	-1.7131904363632202	-1.1612250804901123	-0.1079469621181488	-0.2140505611896515	0.2818867862224579	0.08467421680688858	1.384002447128296	-0.8375160098075867
oracle_true_z_bio	val	rna	4	0.2217899113893509	0.5391606092453003	0.2505040466785431	-1.0115604400634766	0.45887047052383423	0.3392997980117798	-0.34769901633262634	0.34690502285957336	0.2520509362220764	0.10397893935441971	-0.0005064068245701492	0.48618581891059875	-0.521623432636261	-0.07056862115859985	-0.38476115465164185	0.3381393551826477
oracle_true_z_bio	val	rna	5	0.17103321850299835	0.467321515083313	0.258486807346344	-0.8457912802696228	0.581870973110199	0.4796067476272583	-0.24925902485847473	0.27753159403800964	0.22488173842430115	0.09836452454328537	0.11946729570627213	0.32094573974609375	-0.5427364706993103	0.02240409143269062	-0.3915083110332489	0.40583670139312744
oracle_true_z_bio	val	rna	6	-0.04548722878098488	-0.17681987583637238	-0.36409300565719604	-0.2395951747894287	0.11959279328584671	-0.17870138585567474	0.9062972664833069	0.5677672028541565	-1.8814398050308228	-1.1376444101333618	-0.06595895439386368	-0.290793776512146	0.06870962679386139	0.2802891135215759	1.4225651025772095	-0.7182818651199341
oracle_true_z_bio	val	rna	7	0.016211116686463356	-0.13573941588401794	-0.6296048164367676	-0.018626542761921883	-0.0076919966377317905	-0.3003756105899811	0.8267356753349304	0.6250084638595581	-1.7289514541625977	-1.1754555702209473	-0.1041208952665329	-0.3263750672340393	0.195777028799057	0.08776756376028061	1.3869001865386963	-0.7250204682350159
oracle_true_z_bio	val	rna	8	0.20826943218708038	0.5798020362854004	0.2924676537513733	-0.8684269189834595	0.5398443937301636	0.2244623750448227	-0.23653452098369598	0.37322351336479187	0.34582754969596863	0.024031780660152435	-0.08515559136867523	0.33531442284584045	-0.2679130733013153	-0.15169262886047363	-0.621200680732727	0.5248353481292725
oracle_true_z_bio	val	rna	9	0.2594282329082489	0.5048391222953796	0.10272017121315002	-0.7263458371162415	0.37296178936958313	0.3079433739185333	-0.4381678104400635	0.32280460000038147	0.3014881908893585	0.21593931317329407	-0.2932579219341278	0.5986544489860535	-0.138231560587883	-0.24456825852394104	-0.5110765099525452	0.5147318243980408
oracle_true_z_bio	val	rna	10	-0.09796486794948578	-0.36622852087020874	-0.314418226480484	-0.05077885091304779	0.027284827083349228	-0.13151586055755615	0.5122137665748596	0.9336485862731934	-1.6445529460906982	-1.2529579401016235	-0.2162557691335678	-0.36714088916778564	-0.09648650884628296	0.06312023103237152	1.371453881263733	-0.551746129989624
oracle_true_z_bio	val	rna	11	-0.10093018412590027	-0.2843037545681	-0.425274133682251	-0.08540919423103333	0.0936475470662117	-0.2572508156299591	0.6332842111587524	0.967903196811676	-1.7748188972473145	-1.3885589838027954	-0.25536519289016724	-0.3348865807056427	-0.03666069358587265	0.11376611143350601	1.4655275344848633	-0.5387967824935913
oracle_true_z_bio	val	rna	12	0.31444114446640015	1.071443796157837	0.29416516423225403	-1.1335666179656982	0.8378386497497559	0.042543210089206696	-0.20718300342559814	0.08545241504907608	0.7430558800697327	0.1309867650270462	-0.7178618907928467	0.247208833694458	-0.2524332106113434	-0.0998782217502594	-0.7664922475814819	0.14478549361228943
oracle_true_z_bio	val	rna	13	0.3436051309108734	0.7702307105064392	0.23781833052635193	-1.151977300643921	0.8522894978523254	0.034121666103601456	-0.05171675235033035	-0.0857730582356453	0.6425666213035583	0.06756386160850525	-0.6526367664337158	0.36386093497276306	-0.2593126893043518	-0.20906953513622284	-0.7538673281669617	-0.05761972442269325
oracle_true_z_bio	val	rna	14	0.21650566160678864	0.10704948753118515	-0.21330760419368744	-0.2700164020061493	0.2628840208053589	-0.2709198594093323	0.9625719785690308	0.5284451842308044	-1.2250821590423584	-1.1457067728042603	-0.5989193320274353	-0.42120155692100525	-0.053918346762657166	0.2870652377605438	0.9370440244674683	-1.0264102220535278
oracle_true_z_bio	val	rna	15	0.21525883674621582	0.1830221563577652	-0.3786637485027313	-0.45961499214172363	0.49416351318359375	-0.3418576717376709	1.176381230354309	0.42672914266586304	-1.2491090297698975	-1.4073615074157715	-0.6764828562736511	-0.539154052734375	0.11112606525421143	0.21159203350543976	0.710781991481781	-0.9665707349777222
oracle_true_z_bio	val	rna	16	0.2224375605583191	0.3943220376968384	0.2877722978591919	-0.738753080368042	0.66461181640625	0.34407928586006165	-0.3462124764919281	0.24150335788726807	0.3231435716152191	0.060275591909885406	0.06181572750210762	0.20688925683498383	-0.521112859249115	0.009613633155822754	-0.3175930678844452	0.3016851842403412
oracle_true_z_bio	val	rna	17	0.06148466095328331	0.4284440875053406	0.14648687839508057	-0.7830310463905334	0.6469634771347046	0.4092753827571869	-0.35263851284980774	0.21199347078800201	0.2451276183128357	0.06371895968914032	0.16332365572452545	0.15656130015850067	-0.5512903332710266	0.008890727534890175	-0.25630679726600647	0.39826950430870056
